"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"The Magic Circle: Gold Edition","PlayStation 4",76,13,7.1,8,2016-04-26,"Adventure/3D/First-Person","Adventure",7.6,"ALTO","MEDIO",0.5,0.5,1
".hack//G.U. Last Recode","PlayStation 4",76,21,8.1,64,2017-11-03,"Miscellaneous/Compilation","Miscellaneous",7.6,"ALTO","ALTO",-0.5,0.5,1
"Watch Dogs: Bad Blood","PlayStation 4",76,9,7.3,86,2014-09-30,"Action Adventure/General/Modern/Open-World","Action Adventure",7.6,"ALTO","MEDIO",0.3,0.3,1
"The Mummy Demastered","PlayStation 4",75,7,7.2,9,2017-10-24,"Action/Platformer/2D","Action",7.5,"ALTO","MEDIO",0.3,0.3,1
"Infinite Minigolf","PlayStation 4",75,17,7.1,12,2017-07-25,"Sports/Individual/Golf/Arcade","Sports",7.5,"ALTO","MEDIO",0.4,0.4,1
"Resident Evil 7: biohazard - Banned Footage Vol. 1","PlayStation 4",75,9,6,42,2017-01-31,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","MEDIO",1.5,1.5,1
"Strike Vector EX","PlayStation 4",75,12,7,20,2016-08-30,"Action/General/Shooter/First-Person/Arcade","Action",7.5,"ALTO","MEDIO",0.5,0.5,1
"SUPERHOT VR","PlayStation 4",75,22,7.6,99,2017-07-21,"Action/Shooter/First-Person/Tactical","Action",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,1
"Resident Evil 7: biohazard - End of Zoe","PlayStation 4",75,13,7.6,63,2017-12-12,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,1
"Just Dance 2018","PlayStation 4",75,12,5.8,18,2017-10-24,"Action/Rhythm/Dancing","Action",7.5,"ALTO","MEDIO",1.7,1.7,1
"Hohokum","PlayStation 4",75,57,6.4,100,2014-08-12,"General/Adventure/General","General",7.5,"ALTO","MEDIO",1.1,1.1,1
"Deus Ex: Mankind Divided - System Rift","PlayStation 4",75,11,6.4,17,2016-09-27,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",1.1,1.1,1
"ETHER One","PlayStation 4",75,8,4.7,97,2015-05-05,"General/Adventure/3D/First-Person","General",7.5,"ALTO","BAIXO",2.8,2.8,1
"Deemo Reborn","PlayStation 4",75,9,7.6,31,2019-11-21,"Action/Rhythm/Music","Action",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,1
"Hitman - Episode 3: Marrakesh","PlayStation 4",75,26,7.2,57,2016-05-31,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.3,0.3,1
"Donut County","PlayStation 4",75,25,7,40,2018-08-28,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.5,0.5,1
"Digimon Story Cyber Sleuth","PlayStation 4",75,45,8.1,413,2016-02-02,"Role-Playing/Japanese-Style/Trainer","Role-Playing",7.5,"ALTO","ALTO",-0.6,0.6,1
"Gran Turismo Sport","PlayStation 4",75,83,6,1618,2017-10-17,"Racing/Simulation/Automobile","Racing",7.5,"ALTO","MEDIO",1.5,1.5,1
"Stikbold! A Dodgeball Adventure","PlayStation 4",75,15,7,21,2016-04-05,"Action/Arcade","Action",7.5,"ALTO","MEDIO",0.5,0.5,1
"Atelier Sophie: The Alchemist of the Mysterious Book","PlayStation 4",75,32,7.8,79,2016-06-07,"Role-Playing/Japanese-Style","Role-Playing",7.5,"ALTO","ALTO",-0.3,0.3,1
"The Council - Episode 4: Burning Bridges","PlayStation 4",75,8,6.1,14,2018-09-25,"Adventure/General","Adventure",7.5,"ALTO","MEDIO",1.4,1.4,1
"Last Day of June","PlayStation 4",75,31,7.2,40,2017-08-31,"Adventure/General/3D/Third-Person","Adventure",7.5,"ALTO","MEDIO",0.3,0.3,1
"Fate/Extella Link","PlayStation 4",75,18,6.7,44,2019-03-19,"Action/Beat-'Em-Up/3D","Action",7.5,"ALTO","MEDIO",0.8,0.8,1
"Dragon Star Varnir","PlayStation 4",75,15,7.1,34,2019-06-11,"Role-Playing/Action Adventure/General/Japanese-Style","Role-Playing",7.5,"ALTO","MEDIO",0.4,0.4,1
"Atelier Ryza: Ever Darkness & the Secret Hideout","PlayStation 4",75,20,8,73,2019-10-29,"General/Role-Playing/Japanese-Style","General",7.5,"ALTO","ALTO",-0.5,0.5,1
"Labyrinth of Refrain: Coven of Dusk","PlayStation 4",75,9,7,22,2018-09-18,"Role-Playing/Japanese-Style","Role-Playing",7.5,"ALTO","MEDIO",0.5,0.5,1
"Utawarerumono: Mask of Truth","PlayStation 4",75,22,8.2,35,2017-09-05,"Strategy/Turn-Based/General","Strategy",7.5,"ALTO","ALTO",-0.699999999999999,0.699999999999999,1
"Ittle Dew 2","PlayStation 4",75,7,6,6,2016-11-15,"Role-Playing/Action Adventure/General/Action RPG","Role-Playing",7.5,"ALTO","MEDIO",1.5,1.5,1
"Stick it to the Man!","PlayStation 4",75,12,6.8,240,2014-05-06,"Action/Platformer/3D","Action",7.5,"ALTO","MEDIO",0.7,0.7,1
"Crossing Souls","PlayStation 4",75,22,6.9,35,2018-02-13,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.6,0.6,1
"RIVE","PlayStation 4",75,19,7,20,2016-09-13,"Action/Platformer/2D","Action",7.5,"ALTO","MEDIO",0.5,0.5,1
"Concrete Genie","PlayStation 4",75,83,8.3,299,2019-10-08,"Adventure/3D/Third-Person","Adventure",7.5,"ALTO","ALTO",-0.800000000000001,0.800000000000001,1
"Persona Dancing: Endless Night Collection","PlayStation 4",75,19,6.8,20,2018-12-04,"Miscellaneous/Compilation","Miscellaneous",7.5,"ALTO","MEDIO",0.7,0.7,1
"Valentino Rossi The Game","PlayStation 4",75,19,7.4,63,2016-06-17,"Racing/Simulation/Automobile","Racing",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Star Trek: Bridge Crew","PlayStation 4",75,42,7,63,2017-05-30,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.5,0.5,1
"Tokyo Xanadu eX+","PlayStation 4",75,16,7.8,51,2017-12-08,"Role-Playing/Action RPG","Role-Playing",7.5,"ALTO","ALTO",-0.3,0.3,1
"Push Me Pull You","PlayStation 4",75,11,6.6,8,2016-05-03,"Sports/General","Sports",7.5,"ALTO","MEDIO",0.9,0.9,1
"The Ninja Saviors: Return of the Warriors","PlayStation 4",75,8,6.8,13,2019-10-15,"Action/Beat-'Em-Up/2D","Action",7.5,"ALTO","MEDIO",0.7,0.7,1
"Hotline Miami 2: Wrong Number","PlayStation 4",75,18,7.7,186,2015-03-10,"General/Action/Action Adventure/General/Linear","General",7.5,"ALTO","ALTO",-0.2,0.2,1
"The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back","PlayStation 4",75,10,7.4,31,2019-03-26,"Adventure/Point-and-Click","Adventure",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,1
"The Evil Within: The Consequence","PlayStation 4",75,11,7.8,97,2015-04-21,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","ALTO",-0.3,0.3,1
"Marvel's Spider-Man: Silver Lining","PlayStation 4",75,20,7.1,109,2018-12-21,"Action Adventure/Open-World","Action Adventure",7.5,"ALTO","MEDIO",0.4,0.4,1
"Observation","PlayStation 4",75,45,6.3,66,2019-05-21,"Adventure/General","Adventure",7.5,"ALTO","MEDIO",1.2,1.2,1
"Reus","PlayStation 4",75,8,4.1,7,2016-10-11,"Strategy/General","Strategy",7.5,"ALTO","BAIXO",3.4,3.4,1
"Anomaly 2","PlayStation 4",74,15,6.9,16,2014-09-16,"Strategy/Real-Time/Sci-Fi/General","Strategy",7.4,"MEDIO","MEDIO",0.5,0.5,1
"Batman: Arkham VR","PlayStation 4",74,62,7.2,179,2016-10-11,"Action/General","Action",7.4,"MEDIO","MEDIO",0.2,0.2,1
"Dead Nation: Apocalypse Edition","PlayStation 4",74,29,7.1,406,2014-03-04,"Action/Shooter/Third-Person/Shoot-'Em-Up/Modern/Top-Down","Action",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"Romancing SaGa 3","PlayStation 4",74,12,6,21,2019-11-11,"Role-Playing/Japanese-Style","Role-Playing",7.4,"MEDIO","MEDIO",1.4,1.4,1
"Call of Duty: Black Ops III - Eclipse","PlayStation 4",74,12,3.6,20,2016-04-19,"Action/Shooter/First-Person/Arcade","Action",7.4,"MEDIO","BAIXO",3.8,3.8,1
"Everybody's Golf VR","PlayStation 4",74,35,7.8,68,2019-05-21,"Sports/Individual/Golf/Arcade","Sports",7.4,"MEDIO","ALTO",-0.399999999999999,0.399999999999999,1
"Adventures of Pip","PlayStation 4",74,8,6.8,6,2015-08-18,"Action/Platformer/2D","Action",7.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"SuperHyperCube","PlayStation 4",74,15,6.1,21,2016-10-13,"Puzzle/General","Puzzle",7.4,"MEDIO","MEDIO",1.3,1.3,1
"CastleStorm: Definitive Edition","PlayStation 4",74,12,5.9,19,2014-09-23,"Strategy/General","Strategy",7.4,"MEDIO","MEDIO",1.5,1.5,1
"Sniper Elite III: Ultimate Edition","PlayStation 4",74,9,6.8,41,2015-03-10,"Action/Shooter/Third-Person/Tactical","Action",7.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Masters of Anima","PlayStation 4",74,21,4.7,14,2018-04-10,"Strategy/Real-Time/MOBA","Strategy",7.4,"MEDIO","BAIXO",2.7,2.7,1
"Omensight","PlayStation 4",74,24,7,25,2018-05-15,"Adventure/3D/First-Person","Adventure",7.4,"MEDIO","MEDIO",0.4,0.4,1
"I Am Setsuna","PlayStation 4",74,72,7.4,190,2016-07-19,"Role-Playing/Japanese-Style","Role-Playing",7.4,"MEDIO","MEDIO",0,0,1
"Not a Hero","PlayStation 4",74,26,6.4,54,2016-02-02,"General/Action/Platformer/Shooter/2D/Shoot-'Em-Up/Horizontal","General",7.4,"MEDIO","MEDIO",1,1,1
"Nobunaga's Ambition: Sphere of Influence - Ascension","PlayStation 4",74,12,7.1,11,2016-10-25,"Strategy/Turn-Based/General","Strategy",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"Ancestors Legacy","PlayStation 4",74,12,7.2,22,2019-08-13,"Strategy/Real-Time/General/Command","Strategy",7.4,"MEDIO","MEDIO",0.2,0.2,1
"Super Stardust Ultra","PlayStation 4",74,33,7.1,32,2015-02-10,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings","PlayStation 4",74,24,6.6,31,2018-03-27,"Role-Playing/Japanese-Style","Role-Playing",7.4,"MEDIO","MEDIO",0.800000000000001,0.800000000000001,1
"ChromaGun","PlayStation 4",74,10,6,6,2017-08-22,"Action/Shooter/First-Person/Arcade","Action",7.4,"MEDIO","MEDIO",1.4,1.4,1
"Pinball FX 2: Star Wars Pinball - Rogue One","PlayStation 4",74,7,3.5,6,2017-01-31,"Action/Pinball","Action",7.4,"MEDIO","BAIXO",3.9,3.9,1
"Toukiden: Kiwami","PlayStation 4",74,35,7.4,87,2015-03-31,"Action/General","Action",7.4,"MEDIO","MEDIO",0,0,1
"God Wars: Future Past","PlayStation 4",74,16,6.7,31,2017-03-28,"Strategy/Turn-Based/Tactics","Strategy",7.4,"MEDIO","MEDIO",0.7,0.7,1
"One Piece: Pirate Warriors 3","PlayStation 4",74,34,7.7,163,2015-08-25,"Action/Beat-'Em-Up/3D","Action",7.4,"MEDIO","ALTO",-0.3,0.3,1
"Castlevania Requiem: Symphony of the Night & Rondo of Blood","PlayStation 4",74,32,7.3,61,2018-10-26,"Miscellaneous/Compilation","Miscellaneous",7.4,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"Call of Duty: Black Ops III - Awakening","PlayStation 4",74,19,5.4,46,2016-02-02,"Action/Shooter/First-Person/Arcade","Action",7.4,"MEDIO","MEDIO",2,2,1
"Costume Quest 2","PlayStation 4",74,7,6.8,36,2014-10-28,"Role-Playing/Action RPG/Japanese-Style","Role-Playing",7.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Grow Home","PlayStation 4",74,7,6.1,160,2015-09-01,"Action Adventure/Sandbox/Open-World","Action Adventure",7.4,"MEDIO","MEDIO",1.3,1.3,1
"Samurai Warriors: Spirit of Sanada","PlayStation 4",74,31,6.9,17,2017-05-23,"Action/Beat-'Em-Up/3D","Action",7.4,"MEDIO","MEDIO",0.5,0.5,1
"Lapis x Labyrinth","PlayStation 4",74,7,4.8,12,2019-05-28,"Role-Playing/Action RPG","Role-Playing",7.4,"MEDIO","BAIXO",2.6,2.6,1
"Chroma Squad","PlayStation 4",74,7,6.7,9,2017-05-19,"Strategy/Turn-Based/Tactics","Strategy",7.4,"MEDIO","MEDIO",0.7,0.7,1
"Amplitude","PlayStation 4",74,59,7.2,46,2016-01-05,"Miscellaneous/Action/Rhythm/Music","Miscellaneous",7.4,"MEDIO","MEDIO",0.2,0.2,1
"Wild Guns Reloaded","PlayStation 4",74,10,6.1,15,2016-12-20,"Action/Platformer/Shooter/2D/Light Gun","Action",7.4,"MEDIO","MEDIO",1.3,1.3,1
"198X","PlayStation 4",74,7,5.9,15,2019-07-16,"Action/Miscellaneous/Platformer/Party / Minigame/2D","Action",7.4,"MEDIO","MEDIO",1.5,1.5,1
"Atelier Firis: The Alchemist and the Mysterious Journey","PlayStation 4",74,31,7.1,47,2017-03-07,"Role-Playing/Japanese-Style","Role-Playing",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"Contra Anniversary Collection","PlayStation 4",74,14,6,28,2019-06-11,"Miscellaneous/Compilation","Miscellaneous",7.4,"MEDIO","MEDIO",1.4,1.4,1
"Neverending Nightmares","PlayStation 4",74,10,7,26,2016-05-03,"Action Adventure/Survival","Action Adventure",7.4,"MEDIO","MEDIO",0.4,0.4,1
"Shantae: Risky's Revenge - Director's Cut","PlayStation 4",74,10,7.4,33,2015-06-23,"Action/Platformer/2D","Action",7.4,"MEDIO","MEDIO",0,0,1
"Sparc","PlayStation 4",74,16,7,31,2017-08-29,"Sports/Team/Futuristic","Sports",7.4,"MEDIO","MEDIO",0.4,0.4,1
"The Swords of Ditto","PlayStation 4",74,30,6.1,41,2018-04-24,"Role-Playing/Action RPG","Role-Playing",7.4,"MEDIO","MEDIO",1.3,1.3,1
"Armello","PlayStation 4",74,15,7.1,50,2015-09-01,"Miscellaneous/Board / Card Game","Miscellaneous",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"The Elder Scrolls Online: Elsweyr","PlayStation 4",74,7,4.9,14,2019-06-04,"Role-Playing/Massively Multiplayer","Role-Playing",7.4,"MEDIO","BAIXO",2.5,2.5,1
"The Council","PlayStation 4",74,10,7.4,67,2018-03-13,"Adventure/General","Adventure",7.4,"MEDIO","MEDIO",0,0,1
"Cat Quest","PlayStation 4",74,10,7.6,46,2017-11-14,"Role-Playing/Action RPG","Role-Playing",7.4,"MEDIO","ALTO",-0.199999999999999,0.199999999999999,1
"Killzone: Shadow Fall","PlayStation 4",73,88,6.8,2360,2013-11-15,"Shooter/Sci-Fi/Action/Shooter/First-Person/Sci-Fi/Arcade","Shooter",7.3,"MEDIO","MEDIO",0.5,0.5,1
"Phantom Doctrine","PlayStation 4",73,18,6.8,37,2018-08-14,"Strategy/Turn-Based/General","Strategy",7.3,"MEDIO","MEDIO",0.5,0.5,1
"Assassin's Creed Origins: The Hidden Ones","PlayStation 4",73,16,6.8,93,2018-01-23,"Action Adventure/Open-World","Action Adventure",7.3,"MEDIO","MEDIO",0.5,0.5,1
"Pure Hold 'Em","PlayStation 4",73,7,3.9,16,2015-08-18,"Miscellaneous/Gambling","Miscellaneous",7.3,"MEDIO","BAIXO",3.4,3.4,1
"Call of Duty: WWII - The War Machine","PlayStation 4",73,8,1.6,23,2018-04-10,"Action/Shooter/First-Person/Arcade","Action",7.3,"MEDIO","BAIXO",5.7,5.7,1
"Lumo","PlayStation 4",73,25,5.6,37,2016-05-24,"Action/Adventure/General/Platformer/3D","Action",7.3,"MEDIO","MEDIO",1.7,1.7,1
"Cricket 19","PlayStation 4",73,13,8,39,2019-05-29,"Sports/Team/Cricket","Sports",7.3,"MEDIO","ALTO",-0.7,0.7,1
"Shio","PlayStation 4",73,9,5,4,2018-05-22,"Action/Platformer/2D","Action",7.3,"MEDIO","MEDIO",2.3,2.3,1
"Titan Souls","PlayStation 4",73,23,6.7,98,2015-04-14,"Action/General","Action",7.3,"MEDIO","MEDIO",0.6,0.6,1
"Escape Plan","PlayStation 4",73,14,6.7,98,2013-12-03,"Miscellaneous/Puzzle/Action/General/Puzzle/General","Miscellaneous",7.3,"MEDIO","MEDIO",0.6,0.6,1
"Persona 3: Dancing in Moonlight","PlayStation 4",73,26,5.8,60,2018-12-04,"Action/Rhythm/Music","Action",7.3,"MEDIO","MEDIO",1.5,1.5,1
"Ashes Cricket","PlayStation 4",73,7,7.5,47,2017-11-16,"Sports/Team/Cricket","Sports",7.3,"MEDIO","ALTO",-0.2,0.2,1
"World to the West","PlayStation 4",73,17,5.7,6,2017-05-05,"Action Adventure/Linear","Action Adventure",7.3,"MEDIO","MEDIO",1.6,1.6,1
"The Swindle","PlayStation 4",73,14,6,29,2015-07-28,"Action/Platformer/3D","Action",7.3,"MEDIO","MEDIO",1.3,1.3,1
"Action Henk","PlayStation 4",73,11,5.6,14,2016-03-08,"Action/Platformer/2D/3D","Action",7.3,"MEDIO","MEDIO",1.7,1.7,1
"Batman: Return to Arkham","PlayStation 4",73,28,8.2,288,2016-10-18,"Miscellaneous/Compilation","Miscellaneous",7.3,"MEDIO","ALTO",-0.899999999999999,0.899999999999999,1
"The Crew: Wild Run","PlayStation 4",73,13,6.5,59,2015-11-17,"Racing/Simulation/Automobile","Racing",7.3,"MEDIO","MEDIO",0.8,0.8,1
"MotoGP 14","PlayStation 4",73,28,6.3,28,2014-11-04,"Driving/Racing/Simulation/Motorcycle/Automobile/Street","Driving",7.3,"MEDIO","MEDIO",1,1,1
"Futuridium EP Deluxe","PlayStation 4",73,18,5.6,38,2014-09-30,"Action/Shooter/Rail","Action",7.3,"MEDIO","MEDIO",1.7,1.7,1
"Stories: The Path of Destinies","PlayStation 4",73,41,7.2,125,2016-04-12,"Role-Playing/Action RPG","Role-Playing",7.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Mages of Mystralia","PlayStation 4",73,7,7.2,6,2017-08-22,"Action Adventure/General/Linear","Action Adventure",7.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Eagle Flight","PlayStation 4",73,36,6.8,47,2016-11-08,"Action/Simulation/Flight/General/Combat","Action",7.3,"MEDIO","MEDIO",0.5,0.5,1
"Demon Gaze II","PlayStation 4",73,17,6.6,16,2017-11-14,"Role-Playing/Western-Style","Role-Playing",7.3,"MEDIO","MEDIO",0.7,0.7,1
"Samurai Warriors 4-II","PlayStation 4",73,26,7,36,2015-09-29,"Action/Beat-'Em-Up/3D","Action",7.3,"MEDIO","MEDIO",0.3,0.3,1
"Yesterday Origins","PlayStation 4",73,18,6.2,33,2016-11-17,"Adventure/Point-and-Click","Adventure",7.3,"MEDIO","MEDIO",1.1,1.1,1
"Star Ocean: First Departure R","PlayStation 4",73,26,6.4,20,2019-12-05,"Role-Playing/Action RPG","Role-Playing",7.3,"MEDIO","MEDIO",0.899999999999999,0.899999999999999,1
"Raiden V: Director's Cut","PlayStation 4",73,14,6.9,13,2017-10-10,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",7.3,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,1
"Nidhogg 2","PlayStation 4",73,24,5.9,18,2017-09-15,"Action/General","Action",7.3,"MEDIO","MEDIO",1.4,1.4,1
"ClaDun Returns: This is Sengoku!","PlayStation 4",73,12,6.1,8,2017-06-06,"Role-Playing/Action RPG","Role-Playing",7.3,"MEDIO","MEDIO",1.2,1.2,1
"inFamous: First Light","PlayStation 4",73,70,7.4,780,2014-08-26,"Action Adventure/Sci-Fi/Open-World","Action Adventure",7.3,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"Creed: Rise to Glory","PlayStation 4",73,9,6.4,31,2018-09-25,"Sports/Individual/Combat/Boxing / Martial Arts","Sports",7.3,"MEDIO","MEDIO",0.899999999999999,0.899999999999999,1
"Wizard of Legend","PlayStation 4",73,8,7.2,19,2018-05-15,"Role-Playing/Action RPG","Role-Playing",7.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Digimon Story Cyber Sleuth: Hacker's Memory","PlayStation 4",73,39,7.4,120,2018-01-19,"Role-Playing/Japanese-Style","Role-Playing",7.3,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,1
"Persona 5: Dancing in Starlight","PlayStation 4",72,28,5.8,106,2018-12-04,"Action/Rhythm/Music","Action",7.2,"MEDIO","MEDIO",1.4,1.4,1
"Headmaster","PlayStation 4",72,22,7.4,43,2016-10-13,"Sports/Team/Soccer/Arcade","Sports",7.2,"MEDIO","MEDIO",-0.2,0.2,1
"Destiny: House of Wolves","PlayStation 4",72,31,4.2,237,2015-05-19,"Action/Shooter/First-Person/Arcade","Action",7.2,"MEDIO","BAIXO",3,3,1
"Beyond: Two Souls","PlayStation 4",72,30,7.9,1027,2015-11-24,"Adventure/3D/Third-Person","Adventure",7.2,"MEDIO","ALTO",-0.7,0.7,1
"Hatoful Boyfriend","PlayStation 4",72,19,6.1,32,2015-07-21,"General/Adventure/Visual Novel","General",7.2,"MEDIO","MEDIO",1.1,1.1,1
"Tricky Towers","PlayStation 4",72,20,7,88,2016-08-02,"Puzzle/Stacking","Puzzle",7.2,"MEDIO","MEDIO",0.2,0.2,1
"CastleStorm: Virtual Reality","PlayStation 4",72,11,3.8,6,2017-08-01,"Strategy/Real-Time/Defense","Strategy",7.2,"MEDIO","BAIXO",3.4,3.4,1
"Wayward Sky","PlayStation 4",72,16,6.9,22,2016-10-10,"Action/General","Action",7.2,"MEDIO","MEDIO",0.3,0.3,1
"Tales of Zestiria","PlayStation 4",72,59,7.3,375,2015-10-20,"Role-Playing/Action RPG/Japanese-Style","Role-Playing",7.2,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"88 Heroes","PlayStation 4",72,8,5.8,5,2017-03-24,"Action/Platformer/2D","Action",7.2,"MEDIO","MEDIO",1.4,1.4,1
"Shadows: Awakening","PlayStation 4",72,14,5.9,14,2018-09-04,"Action/General","Action",7.2,"MEDIO","MEDIO",1.3,1.3,1
"Killzone: Shadow Fall - Intercept","PlayStation 4",72,23,6.7,74,2014-06-24,"Action/Shooter/First-Person/Sci-Fi/Arcade","Action",7.2,"MEDIO","MEDIO",0.5,0.5,1
"Matterfall","PlayStation 4",72,57,7.3,40,2017-08-15,"Action/Platformer/Shooter/Third-Person/2D/Arcade","Action",7.2,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Dark Devotion","PlayStation 4",72,7,5.8,9,2019-10-24,"Action Adventure/General","Action Adventure",7.2,"MEDIO","MEDIO",1.4,1.4,1
"Let It Die","PlayStation 4",72,38,7.1,247,2016-12-03,"Action/Role-Playing/General/Action RPG","Action",7.2,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"PixelJunk Monsters 2","PlayStation 4",72,10,6.8,25,2018-05-18,"Strategy/Real-Time/Defense","Strategy",7.2,"MEDIO","MEDIO",0.4,0.4,1
"Alone With You","PlayStation 4",72,18,6.8,13,2016-08-23,"Adventure/General","Adventure",7.2,"MEDIO","MEDIO",0.4,0.4,1
"The Raven Remastered","PlayStation 4",72,10,5.4,16,2018-03-13,"Adventure/Point-and-Click","Adventure",7.2,"MEDIO","MEDIO",1.8,1.8,1
"Tiny Trax","PlayStation 4",72,13,5.6,7,2017-07-25,"Racing/Arcade/Futuristic","Racing",7.2,"MEDIO","MEDIO",1.6,1.6,1
"Psycho-Pass: Mandatory Happiness","PlayStation 4",72,26,6.5,33,2016-09-13,"Adventure/Visual Novel","Adventure",7.2,"MEDIO","MEDIO",0.7,0.7,1
"UEFA EURO 2016","PlayStation 4",72,7,6,12,2016-04-21,"Sports/Team/Soccer/Sim","Sports",7.2,"MEDIO","MEDIO",1.2,1.2,1
"Minecraft: Story Mode - Episode 5: Order Up!","PlayStation 4",72,9,7,20,2016-03-29,"Action Adventure/Adventure/Point-and-Click/Linear","Action Adventure",7.2,"MEDIO","MEDIO",0.2,0.2,1
"Just Cause 3: Sky Fortress","PlayStation 4",72,7,6.2,18,2016-03-15,"Action Adventure/Open-World","Action Adventure",7.2,"MEDIO","MEDIO",1,1,1
"Apex Construct","PlayStation 4",72,21,6.5,26,2018-02-20,"Action/Shooter/Light Gun","Action",7.2,"MEDIO","MEDIO",0.7,0.7,1
"Patapon","PlayStation 4",72,29,6.2,38,2017-08-01,"Action/Rhythm/Music","Action",7.2,"MEDIO","MEDIO",1,1,1
"Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin'","PlayStation 4",72,10,6.1,14,2017-11-07,"Action/Adventure/General/3D/Third-Person","Action",7.2,"MEDIO","MEDIO",1.1,1.1,1
"Disc Jam","PlayStation 4",72,9,6.3,86,2017-03-07,"Sports/Team/Futuristic","Sports",7.2,"MEDIO","MEDIO",0.9,0.9,1
"Borderlands 2 VR","PlayStation 4",72,34,7.3,64,2018-12-14,"Action/Shooter/First-Person/Arcade","Action",7.2,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Fist of the North Star: Lost Paradise","PlayStation 4",72,44,7.8,109,2018-10-02,"Action/Role-Playing/General/Action RPG","Action",7.2,"MEDIO","ALTO",-0.6,0.6,1
"Megaton Rainfall","PlayStation 4",72,28,6.5,27,2017-10-17,"Action/General","Action",7.2,"MEDIO","MEDIO",0.7,0.7,1
"Rogue Aces","PlayStation 4",72,11,4.6,19,2018-04-12,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",7.2,"MEDIO","BAIXO",2.6,2.6,1
"Until Dawn: Rush of Blood","PlayStation 4",72,51,7.8,197,2016-10-13,"Action/Shooter/Rail","Action",7.2,"MEDIO","ALTO",-0.6,0.6,1
"Star Ocean 4: The Last Hope - 4K & Full HD Remaster","PlayStation 4",72,22,7.1,35,2017-11-28,"Role-Playing/Action RPG","Role-Playing",7.2,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"The Deadly Tower of Monsters","PlayStation 4",72,17,7,95,2016-01-19,"General/Action Adventure/Linear","General",7.2,"MEDIO","MEDIO",0.2,0.2,1
"Earth Defense Force 5","PlayStation 4",72,43,7.6,32,2018-12-11,"Action/Shooter/Third-Person/Arcade","Action",7.2,"MEDIO","ALTO",-0.399999999999999,0.399999999999999,1
"Republique","PlayStation 4",72,35,5.7,39,2016-03-22,"Action Adventure/Linear","Action Adventure",7.2,"MEDIO","MEDIO",1.5,1.5,1
"Assassin's Creed Syndicate: Jack the Ripper","PlayStation 4",72,11,7,66,2015-12-15,"Action Adventure/Open-World","Action Adventure",7.2,"MEDIO","MEDIO",0.2,0.2,1
"SIMULACRA","PlayStation 4",72,8,3.3,12,2019-12-03,"Simulation/Virtual/Virtual Life","Simulation",7.2,"MEDIO","BAIXO",3.9,3.9,1
"Magicka 2","PlayStation 4",72,18,6.3,95,2015-05-26,"Fantasy/Action Adventure/General","Fantasy",7.2,"MEDIO","MEDIO",0.9,0.9,1
