"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Ancestors: The Humankind Odyssey","PlayStation 4",70,16,5.9,58,2019-12-06,"Action Adventure/General/Survival","Action Adventure",7,"MEDIO","MEDIO",1.1,1.1,0
"Tom Clancy's Ghost Recon: Wildlands","PlayStation 4",70,64,6.3,856,2017-03-07,"Action Adventure/Open-World","Action Adventure",7,"MEDIO","MEDIO",0.7,0.7,0
"WRC 7","PlayStation 4",70,27,7.2,34,2017-09-15,"Racing/Simulation/Automobile","Racing",7,"MEDIO","MEDIO",-0.2,0.2,0
"Batman: The Telltale Series - Episode 1: Realm of Shadows","PlayStation 4",70,22,6.4,90,2016-08-02,"Adventure/Point-and-Click","Adventure",7,"MEDIO","MEDIO",0.6,0.6,0
"Vampyr","PlayStation 4",70,67,6.8,619,2018-06-05,"Role-Playing/General/Action RPG","Role-Playing",7,"MEDIO","MEDIO",0.2,0.2,0
"AER: Memories of Old","PlayStation 4",70,10,6.9,38,2017-10-25,"Action Adventure/General/Open-World","Action Adventure",7,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Shadow Warrior","PlayStation 4",70,20,7.3,127,2014-10-21,"Action/Shooter/Shooter/First-Person/Fantasy/Fantasy/Arcade","Action",7,"MEDIO","MEDIO",-0.3,0.3,0
"Red Faction: Guerrilla Re-Mars-tered","PlayStation 4",70,29,5,31,2018-07-03,"Action/Shooter/Third-Person/Arcade","Action",7,"MEDIO","MEDIO",2,2,0
"Assassin's Creed Unity","PlayStation 4",70,40,5.3,2689,2014-11-11,"Action Adventure/Historic/Open-World","Action Adventure",7,"MEDIO","MEDIO",1.7,1.7,0
"Resident Evil 0: HD Remaster","PlayStation 4",70,45,7.6,239,2016-01-19,"Action Adventure/Survival","Action Adventure",7,"MEDIO","ALTO",-0.6,0.6,0
"Game of Thrones: Episode Three - The Sword in the Darkness","PlayStation 4",70,16,7.1,52,2015-03-24,"Action/Adventure/General/Point-and-Click","Action",7,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,0
"EA Sports UFC","PlayStation 4",70,57,6.1,293,2014-06-17,"General/Sports/General/Individual/Combat/Boxing / Martial Arts","General",7,"MEDIO","MEDIO",0.9,0.9,0
"Grow Up","PlayStation 4",70,36,6.3,36,2016-08-16,"Action Adventure/Open-World","Action Adventure",7,"MEDIO","MEDIO",0.7,0.7,0
"Pneuma: Breath of Life","PlayStation 4",69,9,6.5,8,2015-07-07,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","MEDIO",0.4,0.4,0
"The Dark Pictures - Man of Medan","PlayStation 4",69,70,5.7,322,2019-08-30,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","MEDIO",1.2,1.2,0
"Kingdom Come: Deliverance","PlayStation 4",69,30,7.2,758,2018-02-13,"Historic/Role-Playing/Action Adventure/General/Action RPG","Historic",6.9,"MEDIO","MEDIO",-0.3,0.3,0
"Song of the Deep","PlayStation 4",69,41,7.1,43,2016-07-12,"Action Adventure/General","Action Adventure",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,0
"Absolver","PlayStation 4",69,25,5.4,77,2017-08-29,"Role-Playing/Action RPG","Role-Playing",6.9,"MEDIO","MEDIO",1.5,1.5,0
"Ride 2","PlayStation 4",69,26,6.1,43,2017-02-14,"Racing/Simulation/Automobile","Racing",6.9,"MEDIO","MEDIO",0.800000000000001,0.800000000000001,0
"Livelock","PlayStation 4",69,7,6.9,33,2016-08-30,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.9,"MEDIO","MEDIO",0,0,0
"Tower of Guns","PlayStation 4",69,15,6.1,100,2015-04-10,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",6.9,"MEDIO","MEDIO",0.800000000000001,0.800000000000001,0
"Mirror's Edge Catalyst","PlayStation 4",69,50,5.6,670,2016-06-07,"Action/Shooter/First-Person/Modern/Modern/Modern/Action Adventure/General","Action",6.9,"MEDIO","MEDIO",1.3,1.3,0
"The Bunker","PlayStation 4",69,14,5.9,39,2016-09-20,"Adventure/Point-and-Click","Adventure",6.9,"MEDIO","MEDIO",1,1,0
"LEGO The Incredibles","PlayStation 4",69,35,5.1,33,2018-06-15,"Action Adventure/General/Open-World","Action Adventure",6.9,"MEDIO","MEDIO",1.8,1.8,0
"Mad Max","PlayStation 4",69,71,7.8,1498,2015-09-01,"General/Action/Action Adventure/General/Open-World","General",6.9,"MEDIO","ALTO",-0.899999999999999,0.899999999999999,0
"Farming Simulator 17","PlayStation 4",69,18,6.9,29,2016-10-25,"Simulation/Virtual/Career","Simulation",6.9,"MEDIO","MEDIO",0,0,0
"Game of Thrones: Episode Two - The Lost Lords","PlayStation 4",69,16,6.9,69,2015-02-03,"Action/Adventure/General/Point-and-Click","Action",6.9,"MEDIO","MEDIO",0,0,0
"Resident Evil 5","PlayStation 4",69,14,7.5,291,2016-06-28,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","ALTO",-0.6,0.6,0
"Assassin's Creed Chronicles: China","PlayStation 4",69,44,6.1,110,2015-04-21,"Historic/Action Adventure/General/Linear","Historic",6.9,"MEDIO","MEDIO",0.800000000000001,0.800000000000001,0
"Snake Pass","PlayStation 4",69,32,6.5,49,2017-03-28,"Action Adventure/Puzzle/Action/General","Action Adventure",6.9,"MEDIO","MEDIO",0.4,0.4,0
"Fallout 4: Automatron","PlayStation 4",69,18,6.4,113,2016-03-22,"Role-Playing/Western-Style","Role-Playing",6.9,"MEDIO","MEDIO",0.5,0.5,0
"Dragon Ball: Xenoverse","PlayStation 4",69,50,7.7,667,2015-02-24,"Action/Fighting/3D","Action",6.9,"MEDIO","ALTO",-0.8,0.8,0
"Sea of Solitude","PlayStation 4",69,46,6.3,58,2019-07-05,"Action Adventure/Adventure/3D/Linear/Third-Person","Action Adventure",6.9,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"WWE 2K17","PlayStation 4",69,52,6,156,2016-10-11,"Sports/Individual/Combat/Wrestling","Sports",6.9,"MEDIO","MEDIO",0.9,0.9,0
"Layers of Fear 2","PlayStation 4",68,15,6.2,57,2019-05-28,"Action Adventure/Survival","Action Adventure",6.8,"MEDIO","MEDIO",0.6,0.6,0
"King's Quest Chapter 2: Rubble Without a Cause","PlayStation 4",68,12,5.5,29,2015-12-15,"Adventure/General","Adventure",6.8,"MEDIO","MEDIO",1.3,1.3,0
"Danger Zone 2","PlayStation 4",68,17,5,10,2018-07-13,"Racing/Arcade/Automobile","Racing",6.8,"MEDIO","MEDIO",1.8,1.8,0
"de Blob 2","PlayStation 4",68,10,5.7,9,2018-02-27,"Action/Platformer/3D","Action",6.8,"MEDIO","MEDIO",1.1,1.1,0
"Star Wars Battlefront II","PlayStation 4",68,62,1.5,8541,2017-11-14,"Action/Shooter/First-Person/Tactical","Action",6.8,"MEDIO","BAIXO",5.3,5.3,0
"Battleborn","PlayStation 4",68,55,6.8,421,2016-05-03,"Sci-Fi/Action/Shooter/First-Person/Tactical/Arcade","Sci-Fi",6.8,"MEDIO","MEDIO",0,0,0
"Yooka-Laylee","PlayStation 4",68,53,6.2,260,2017-04-11,"Action/Platformer/3D","Action",6.8,"MEDIO","MEDIO",0.6,0.6,0
"NBA Playgrounds","PlayStation 4",68,18,6.5,31,2017-05-09,"Sports/Team/Basketball/Arcade","Sports",6.8,"MEDIO","MEDIO",0.3,0.3,0
"Strike Suit Zero: Director's Cut","PlayStation 4",68,27,6.4,60,2014-04-08,"Action/Simulation/Flight/Combat","Action",6.8,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,0
"Space Hulk: Tactics","PlayStation 4",68,10,7,7,2018-10-09,"Strategy/Turn-Based/Tactics","Strategy",6.8,"MEDIO","MEDIO",-0.2,0.2,0
"The Council - Episode 3: Ripples","PlayStation 4",68,9,6.6,12,2018-07-24,"Adventure/General","Adventure",6.8,"MEDIO","MEDIO",0.2,0.2,0
"Assassin's Creed Unity: Dead Kings","PlayStation 4",68,9,6.6,95,2015-01-13,"Action Adventure/Historic/Open-World","Action Adventure",6.8,"MEDIO","MEDIO",0.2,0.2,0
"Dear Esther: Landmark Edition","PlayStation 4",68,21,5.8,50,2016-09-20,"Adventure/3D/First-Person","Adventure",6.8,"MEDIO","MEDIO",1,1,0
"Close to the Sun","PlayStation 4",68,11,5.3,18,2019-10-29,"Adventure/3D/First-Person","Adventure",6.8,"MEDIO","MEDIO",1.5,1.5,0
"Marvel's Guardians of the Galaxy - Episode 4: Who Needs You","PlayStation 4",68,8,6.7,13,2017-10-10,"Action/Adventure/General/3D/Third-Person","Action",6.8,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Minecraft: Story Mode Season Two - Episode 1: Hero in Residence","PlayStation 4",68,10,5.2,37,2017-07-11,"Adventure/Point-and-Click","Adventure",6.8,"MEDIO","MEDIO",1.6,1.6,0
"Outlast 2","PlayStation 4",68,41,6.9,270,2017-04-24,"Action Adventure/Survival","Action Adventure",6.8,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"Mafia III","PlayStation 4",68,67,5.3,1780,2016-10-07,"Action Adventure/Open-World","Action Adventure",6.8,"MEDIO","MEDIO",1.5,1.5,0
"MXGP 2019","PlayStation 4",68,16,3.2,6,2019-08-27,"Racing/Arcade/Automobile","Racing",6.8,"MEDIO","BAIXO",3.6,3.6,0
"Conan Exiles","PlayStation 4",68,32,5.2,171,2018-05-08,"Action Adventure/Survival","Action Adventure",6.8,"MEDIO","MEDIO",1.6,1.6,0
"Lords of the Fallen","PlayStation 4",68,45,6.4,565,2014-10-28,"Action RPG/Role-Playing/Action RPG","Action RPG",6.8,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,0
"Jurassic World Evolution","PlayStation 4",68,21,7.2,94,2018-06-12,"Strategy/Management/Business / Tycoon","Strategy",6.8,"MEDIO","MEDIO",-0.4,0.4,0
"Pure Farming 2018","PlayStation 4",68,10,6.3,15,2018-03-13,"Simulation/Virtual/Career","Simulation",6.8,"MEDIO","MEDIO",0.5,0.5,0
"Human: Fall Flat","PlayStation 4",67,15,6.8,37,2017-05-09,"Action Adventure/General","Action Adventure",6.7,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,0
"Super Bomberman R","PlayStation 4",67,13,6.2,25,2018-06-12,"Puzzle/Action/Arcade","Puzzle",6.7,"MEDIO","MEDIO",0.5,0.5,0
"Vikings: Wolves of Midgard","PlayStation 4",67,14,6.6,54,2017-03-28,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"InnerSpace","PlayStation 4",67,12,4.8,8,2018-01-16,"Simulation/Flight/Civilian","Simulation",6.7,"MEDIO","BAIXO",1.9,1.9,0
"White Night","PlayStation 4",67,33,7,56,2015-03-03,"Action Adventure/Survival","Action Adventure",6.7,"MEDIO","MEDIO",-0.3,0.3,0
"We Happy Few","PlayStation 4",67,13,5.2,100,2018-08-10,"Action Adventure/General","Action Adventure",6.7,"MEDIO","MEDIO",1.5,1.5,0
"The Spectrum Retreat","PlayStation 4",67,16,3.9,7,2018-07-10,"Adventure/3D/First-Person","Adventure",6.7,"MEDIO","BAIXO",2.8,2.8,0
"My Memory of Us","PlayStation 4",67,7,5.9,9,2018-10-09,"Action/Platformer/2D","Action",6.7,"MEDIO","MEDIO",0.8,0.8,0
"Sniper Elite III","PlayStation 4",67,41,6.9,226,2014-07-01,"Shooter/Historic/Action/Shooter/Third-Person/Tactical/Historic","Shooter",6.7,"MEDIO","MEDIO",-0.2,0.2,0
"The Town of Light","PlayStation 4",67,23,6.5,30,2017-06-06,"Adventure/3D/First-Person","Adventure",6.7,"MEDIO","MEDIO",0.2,0.2,0
"Gravel","PlayStation 4",67,30,6.5,44,2018-02-27,"Racing/Arcade/Automobile","Racing",6.7,"MEDIO","MEDIO",0.2,0.2,0
"The Bradwell Conspiracy","PlayStation 4",67,7,6,10,2019-10-08,"Adventure/3D/First-Person","Adventure",6.7,"MEDIO","MEDIO",0.7,0.7,0
"The LEGO NINJAGO Movie Video Game","PlayStation 4",67,27,6.2,43,2017-09-22,"Action Adventure/General/Linear","Action Adventure",6.7,"MEDIO","MEDIO",0.5,0.5,0
"Batman: The Telltale Series - Episode 5: City of Light","PlayStation 4",67,12,6.5,28,2016-12-13,"Adventure/Point-and-Click","Adventure",6.7,"MEDIO","MEDIO",0.2,0.2,0
"Max: The Curse of Brotherhood","PlayStation 4",67,9,5.4,7,2017-11-08,"Action Adventure/General","Action Adventure",6.7,"MEDIO","MEDIO",1.3,1.3,0
"Shiness: The Lightning Kingdom","PlayStation 4",67,32,6.8,29,2017-04-18,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,0
"Mount & Blade: Warband","PlayStation 4",67,18,8,71,2016-09-13,"Role-Playing/Western-Style","Role-Playing",6.7,"MEDIO","ALTO",-1.3,1.3,0
"RAGE 2","PlayStation 4",67,43,5.8,566,2019-05-14,"Action/Shooter/First-Person/Arcade","Action",6.7,"MEDIO","MEDIO",0.9,0.9,0
"Thief","PlayStation 4",67,48,6.2,728,2014-02-25,"Fantasy/Action Adventure/General/Fantasy","Fantasy",6.7,"MEDIO","MEDIO",0.5,0.5,0
"State of Mind","PlayStation 4",67,27,6,22,2018-08-15,"Action Adventure/Adventure/General/3D/Third-Person","Action Adventure",6.7,"MEDIO","MEDIO",0.7,0.7,0
"The Council - Episode 2: Hide and Seek","PlayStation 4",67,13,6.6,18,2018-05-15,"Adventure/General","Adventure",6.7,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"Redeemer: Enhanced Edition","PlayStation 4",67,9,7.2,20,2019-07-19,"Action Adventure/Linear","Action Adventure",6.7,"MEDIO","MEDIO",-0.5,0.5,0
"World War Z","PlayStation 4",67,32,6.2,405,2019-04-16,"Action/Shooter/First-Person/Tactical","Action",6.7,"MEDIO","MEDIO",0.5,0.5,0
"Spintires: Mudrunner","PlayStation 4",67,13,7.3,42,2017-10-31,"Simulation/Vehicle/Civilian","Simulation",6.7,"MEDIO","MEDIO",-0.6,0.6,0
"Monster Energy Supercross - The Official Videogame","PlayStation 4",67,27,4.6,66,2018-02-13,"Racing/Arcade/Automobile","Racing",6.7,"MEDIO","BAIXO",2.1,2.1,0
"The Little Acre","PlayStation 4",67,16,6.5,22,2016-12-13,"Action Adventure/Linear","Action Adventure",6.7,"MEDIO","MEDIO",0.2,0.2,0
"Agatha Christie's The ABC Murders","PlayStation 4",67,17,6,22,2016-02-23,"Adventure/3D/Third-Person","Adventure",6.7,"MEDIO","MEDIO",0.7,0.7,0
"TT Isle of Man: Ride On The Edge","PlayStation 4",67,21,6.2,25,2018-03-06,"Racing/Arcade/Automobile","Racing",6.7,"MEDIO","MEDIO",0.5,0.5,0
"WWE 2K18","PlayStation 4",66,54,5.5,149,2017-10-13,"Sports/Individual/Combat/Wrestling","Sports",6.6,"MEDIO","MEDIO",1.1,1.1,0
"LEGO Worlds","PlayStation 4",66,34,6.4,61,2017-03-07,"Action Adventure/Sandbox","Action Adventure",6.6,"MEDIO","MEDIO",0.199999999999999,0.199999999999999,0
"Black The Fall","PlayStation 4",66,16,6.7,37,2017-07-11,"Action/General","Action",6.6,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"One Piece: Burning Blood","PlayStation 4",66,45,7.2,91,2016-05-31,"Action/Fighting/3D","Action",6.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"Ghostbusters: The Video Game Remastered","PlayStation 4",66,25,7,56,2019-10-04,"Action/General","Action",6.6,"MEDIO","MEDIO",-0.4,0.4,0
"WRC 6: World Rally Championship","PlayStation 4",66,24,5.9,30,2016-10-07,"Racing/Simulation/Automobile","Racing",6.6,"MEDIO","MEDIO",0.699999999999999,0.699999999999999,0
"Batman: The Telltale Series - Episode 2: Children of Arkham","PlayStation 4",66,13,6.8,37,2016-09-20,"Adventure/Point-and-Click","Adventure",6.6,"MEDIO","MEDIO",-0.2,0.2,0
"Rad Rodgers","PlayStation 4",66,15,5.4,13,2018-02-21,"Action/Platformer/2D","Action",6.6,"MEDIO","MEDIO",1.2,1.2,0
"RIDE","PlayStation 4",66,30,6.8,53,2015-10-06,"Racing/Simulation/General/Automobile","Racing",6.6,"MEDIO","MEDIO",-0.2,0.2,0
"The Golf Club","PlayStation 4",66,11,6.4,70,2014-08-19,"Traditional/Sports/Individual/Golf/Sim","Traditional",6.6,"MEDIO","MEDIO",0.199999999999999,0.199999999999999,0
"Bridge Constructor","PlayStation 4",66,7,6.7,6,2016-12-13,"Simulation/Virtual/Career","Simulation",6.6,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"City of Brass","PlayStation 4",66,22,4.8,17,2018-05-04,"Action Adventure/General","Action Adventure",6.6,"MEDIO","BAIXO",1.8,1.8,0
"The Sims 4","PlayStation 4",66,27,3.8,207,2017-11-17,"Simulation/Virtual/Virtual Life","Simulation",6.6,"MEDIO","BAIXO",2.8,2.8,0
"Need for Speed","PlayStation 4",66,69,6.9,1252,2015-11-03,"Racing/Simulation/Automobile","Racing",6.6,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,0
"ToeJam & Earl: Back in the Groove","PlayStation 4",66,15,6.3,36,2019-02-15,"Action/General/Platformer/2D","Action",6.6,"MEDIO","MEDIO",0.3,0.3,0
"American Fugitive","PlayStation 4",66,9,5.5,17,2019-05-21,"Action Adventure/Sandbox/Open-World","Action Adventure",6.6,"MEDIO","MEDIO",1.1,1.1,0
"Oceanhorn: Monster of Uncharted Seas","PlayStation 4",66,11,7.6,64,2016-09-07,"Action Adventure/Open-World","Action Adventure",6.6,"MEDIO","ALTO",-1,1,0
"Riverbond","PlayStation 4",66,8,5.3,10,2019-06-09,"Action/General","Action",6.6,"MEDIO","MEDIO",1.3,1.3,0
"MXGP2: The Official Motocross Videogame","PlayStation 4",65,16,6.5,24,2016-06-21,"Racing/Simulation/Automobile","Racing",6.5,"MEDIO","MEDIO",0,0,0
"FOX n FORESTS","PlayStation 4",65,9,7.3,25,2018-05-17,"Action/Platformer/2D","Action",6.5,"MEDIO","MEDIO",-0.8,0.8,0
"Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling","PlayStation 4",65,7,6.3,17,2017-08-22,"Action/Adventure/General/3D/Third-Person","Action",6.5,"MEDIO","MEDIO",0.2,0.2,0
"Sniper Elite V2 Remastered","PlayStation 4",65,11,4,21,2019-05-14,"Action/Shooter/Third-Person/Tactical","Action",6.5,"MEDIO","BAIXO",2.5,2.5,0
"F1 2015","PlayStation 4",65,46,6.4,56,2015-07-21,"Racing/Simulation/Automobile","Racing",6.5,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Genesis Alpha One","PlayStation 4",65,20,4.3,35,2019-01-29,"Action/Shooter/First-Person/Arcade","Action",6.5,"MEDIO","BAIXO",2.2,2.2,0
"Warhammer 40.000: Inquisitor – Martyr","PlayStation 4",65,17,6.7,39,2018-08-23,"Strategy/Real-Time/General","Strategy",6.5,"MEDIO","MEDIO",-0.2,0.2,0
"Just Cause 4","PlayStation 4",65,41,5,323,2018-12-04,"Action Adventure/Open-World","Action Adventure",6.5,"MEDIO","MEDIO",1.5,1.5,0
"Conarium","PlayStation 4",65,9,5.1,14,2019-02-12,"Adventure/3D/First-Person","Adventure",6.5,"MEDIO","MEDIO",1.4,1.4,0
"Sniper Ghost Warrior Contracts","PlayStation 4",65,22,6.3,64,2019-11-22,"Action/Shooter/First-Person/Tactical","Action",6.5,"MEDIO","MEDIO",0.2,0.2,0
"Dynasty Warriors 9","PlayStation 4",65,49,4.1,144,2018-02-13,"Action/Action Adventure/Beat-'Em-Up/Open-World/3D","Action",6.5,"MEDIO","BAIXO",2.4,2.4,0
"Party Hard","PlayStation 4",65,10,6.6,18,2016-04-26,"Action/General","Action",6.5,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,0
"Blair Witch","PlayStation 4",65,9,6.3,26,2019-12-03,"Action Adventure/Survival","Action Adventure",6.5,"MEDIO","MEDIO",0.2,0.2,0
"The Crew 2","PlayStation 4",64,53,5.4,303,2018-06-26,"Racing/Simulation/Automobile","Racing",6.4,"MEDIO","MEDIO",1,1,0
"Saints Row: Gat Out of Hell","PlayStation 4",64,45,5.6,152,2015-01-20,"Action Adventure/General/Modern/Open-World","Action Adventure",6.4,"MEDIO","MEDIO",0.800000000000001,0.800000000000001,0
"Sword Art Online: Fatal Bullet","PlayStation 4",64,42,7.3,107,2018-02-23,"Action/Shooter/Third-Person/Arcade","Action",6.4,"MEDIO","MEDIO",-0.899999999999999,0.899999999999999,0
"NASCAR Heat 3","PlayStation 4",64,9,5.4,17,2018-09-07,"Racing/Simulation/Automobile","Racing",6.4,"MEDIO","MEDIO",1,1,0
"Crimsonland","PlayStation 4",64,16,6.2,38,2014-07-15,"Action/Shooter/Scrolling/Shoot-'Em-Up/Top-Down/Vertical","Action",6.4,"MEDIO","MEDIO",0.2,0.2,0
"Yonder: The Cloud Catcher Chronicles","PlayStation 4",64,39,7.7,52,2017-07-18,"Action Adventure/Open-World","Action Adventure",6.4,"MEDIO","ALTO",-1.3,1.3,0
"Tom Clancy's The Division - Underground","PlayStation 4",64,7,5.7,29,2016-06-28,"Action/Shooter/Third-Person/Tactical/Arcade","Action",6.4,"MEDIO","MEDIO",0.7,0.7,0
"Dead by Daylight","PlayStation 4",64,18,5.3,236,2017-06-20,"Action Adventure/Survival","Action Adventure",6.4,"MEDIO","MEDIO",1.1,1.1,0
"Mulaka","PlayStation 4",64,16,7.2,20,2018-02-27,"Action Adventure/General","Action Adventure",6.4,"MEDIO","MEDIO",-0.8,0.8,0
"The Sinking City","PlayStation 4",64,35,6.9,173,2019-06-25,"Action Adventure/Survival","Action Adventure",6.4,"MEDIO","MEDIO",-0.5,0.5,0
"Snooker 19","PlayStation 4",64,7,4.9,12,2019-04-16,"Sports/Individual/Billiards","Sports",6.4,"MEDIO","BAIXO",1.5,1.5,0
"Danger Zone","PlayStation 4",64,16,6.3,9,2017-05-30,"Racing/General/Arcade/Automobile","Racing",6.4,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"Kholat","PlayStation 4",64,22,6.1,37,2016-03-08,"Adventure/3D/First-Person","Adventure",6.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,0
"Darksiders III","PlayStation 4",64,59,7,505,2018-11-27,"Action Adventure/Open-World","Action Adventure",6.4,"MEDIO","MEDIO",-0.6,0.6,0
"Wolfenstein: Youngblood","PlayStation 4",63,36,2.6,349,2019-07-26,"Action/Shooter/First-Person/Arcade","Action",6.3,"MEDIO","BAIXO",3.7,3.7,0
"Dead Island: Definitive Collection","PlayStation 4",63,32,6.5,94,2016-05-31,"Miscellaneous/Compilation","Miscellaneous",6.3,"MEDIO","MEDIO",-0.2,0.2,0
"Neon Chrome","PlayStation 4",63,13,6.7,25,2016-05-31,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.3,"MEDIO","MEDIO",-0.4,0.4,0
"Assassin's Creed Chronicles: India","PlayStation 4",63,41,4.3,79,2016-01-13,"General/Action Adventure/Linear","General",6.3,"MEDIO","BAIXO",2,2,0
"Dynasty Warriors 8 Empires","PlayStation 4",63,30,6.8,61,2015-02-24,"Action/Beat-'Em-Up/3D","Action",6.3,"MEDIO","MEDIO",-0.5,0.5,0
"Metal Wolf Chaos XD","PlayStation 4",63,29,6.2,26,2019-08-06,"Simulation/Vehicle/Combat","Simulation",6.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Battle Princess Madelyn","PlayStation 4",63,8,5,20,2018-12-20,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",1.3,1.3,0
"The Occupation","PlayStation 4",63,25,3.5,12,2019-03-05,"Adventure/3D/First-Person","Adventure",6.3,"MEDIO","BAIXO",2.8,2.8,0
"Destiny 2: Warmind","PlayStation 4",63,25,3,231,2018-05-08,"Action/Shooter/First-Person/Arcade","Action",6.3,"MEDIO","BAIXO",3.3,3.3,0
"Warhammer: Chaosbane","PlayStation 4",63,29,4.4,37,2019-06-04,"Role-Playing/Action RPG","Role-Playing",6.3,"MEDIO","BAIXO",1.9,1.9,0
"Planet Alpha","PlayStation 4",63,15,6.4,16,2018-09-04,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"Call of Cthulhu","PlayStation 4",63,47,7,171,2018-10-30,"Role-Playing/General","Role-Playing",6.3,"MEDIO","MEDIO",-0.7,0.7,0
"Shiftlings","PlayStation 4",63,13,6.4,18,2015-03-03,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"The Book of Unwritten Tales 2","PlayStation 4",63,9,6.7,21,2015-09-18,"Adventure/General/Point-and-Click","Adventure",6.3,"MEDIO","MEDIO",-0.4,0.4,0
"Ghost Blade HD","PlayStation 4",62,12,6.4,8,2017-02-28,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",6.2,"MEDIO","MEDIO",-0.2,0.2,0
"Agents of Mayhem","PlayStation 4",62,70,6.7,147,2017-08-15,"Action Adventure/Open-World","Action Adventure",6.2,"MEDIO","MEDIO",-0.5,0.5,0
"Dangerous Driving","PlayStation 4",62,36,3.9,41,2019-04-09,"Racing/Arcade/Automobile","Racing",6.2,"MEDIO","BAIXO",2.3,2.3,0
"Super Monkey Ball: Banana Blitz HD","PlayStation 4",62,16,5.4,24,2019-10-29,"Miscellaneous/Party / Minigame","Miscellaneous",6.2,"MEDIO","MEDIO",0.8,0.8,0
